kind,name,slug,file,repo,bytes,chars,lines,nonblank,sloc,comment,tok_o200k,tok_cl100k,tok_code,tok_comment,chars_code,session_total,session_read,session_patch
fw,htmx,htmx,test__core__shadowdom.js,https://github.com/bigskysoftware/htmx,47448,47446,1405,1223,1214,9,12418,12283,12244,141,46626,5881,2656,265
fw,htmx,htmx,test__manual__intersect-test-eventHandler.html,https://github.com/bigskysoftware/htmx,10312,10312,173,159,159,0,2732,2615,2732,0,10298,,,
fw,htmx,htmx,www__static__node_modules__mock-socket__dist__mock-socket.js,https://github.com/bigskysoftware/htmx,63737,63737,2221,1864,1380,484,15549,15264,11708,3838,47156,5105,2222,317
fw,htmx,htmx,www__static__src__htmx.js,https://github.com/bigskysoftware/htmx,168635,168635,5343,4972,3361,1611,42003,41325,28640,13353,117490,5083,2283,258
fw,htmx,htmx,www__static__test__manual__intersect-test-eventHandler.html,https://github.com/bigskysoftware/htmx,10312,10312,173,159,159,0,2732,2615,2732,0,10298,,,
fw,htmx,htmx,www__themes__htmx-theme__static__js__htmx.js,https://github.com/bigskysoftware/htmx,168635,168635,5343,4972,3361,1611,42003,41325,28640,13353,117490,5083,2283,258
fw,jQuery,jquery,eslint.config.js,https://github.com/jquery/jquery-ui,7531,7531,392,357,315,42,2443,2434,1917,526,5543,4209,1905,221
fw,jQuery,jquery,src__ajax.js,https://github.com/jquery/jquery-ui,23655,23655,892,716,528,188,6580,6435,4475,2102,15329,4820,2118,197
fw,jQuery,jquery,src__event.js,https://github.com/jquery/jquery-ui,25752,25752,881,726,562,164,6799,6720,4382,2419,15620,5815,2559,283
fw,jQuery,jquery,src__selector.js,https://github.com/jquery/jquery-ui,40385,40385,1397,1166,919,247,11000,10829,7848,3157,27291,5327,2365,230
fw,jQuery,jquery,ui__effect.js,https://github.com/jquery/jquery-ui,24073,24073,949,798,707,91,6804,6723,5794,1014,19201,4431,2058,210
fw,jQuery,jquery,ui__position.js,https://github.com/jquery/jquery-ui,15132,15132,512,451,410,41,4230,4218,3837,392,13418,5859,2597,285
fw,jQuery,jquery,ui__widget.js,https://github.com/jquery/jquery-ui,20401,20401,760,624,550,74,5369,5312,4440,927,16402,4426,1953,227
fw,jQuery,jquery,ui__widgets__datepicker.js,https://github.com/jquery/jquery-ui,83431,83431,2261,2032,1761,271,23959,23498,20532,3428,69575,6634,2905,376
fw,jQuery,jquery,ui__widgets__draggable.js,https://github.com/jquery/jquery-ui,35496,35496,1258,1035,905,130,9969,9899,8294,1674,28236,5463,2446,179
fw,jQuery,jquery,ui__widgets__sortable.js,https://github.com/jquery/jquery-ui,47372,47372,1609,1312,1146,166,13360,13213,11285,2074,38552,5651,2553,278
fw,Laravel,laravel,app__Console__Commands__Local__SetupDummyAccount.php,https://github.com/monicahq/monica,13620,13596,374,326,307,19,3141,3124,3055,85,13176,5867,2541,216
fw,Laravel,laravel,app__Domains__Contact__DavClient__Services__Utils__Dav__DavClient.php,https://github.com/monicahq/monica,17383,17383,565,464,312,152,4349,4332,3195,1154,12854,5538,2485,337
fw,Laravel,laravel,app__Domains__Contact__Dav__Web__Backend__CalDAV__CalDAVBackend.php,https://github.com/monicahq/monica,11779,11779,349,321,92,229,2884,2898,779,2105,3281,5646,2526,354
fw,Laravel,laravel,app__Domains__Contact__Dav__Web__Backend__CardDAV__CardDAVBackend.php,https://github.com/monicahq/monica,17007,17007,536,484,263,221,4217,4217,2287,1930,9211,5043,2330,203
fw,Laravel,laravel,app__Domains__Contact__ManageContact__Dav__ImportContact.php,https://github.com/monicahq/monica,8728,8728,276,232,201,31,2158,2147,2021,137,8120,,,
fw,Laravel,laravel,app__Domains__Contact__ManageContact__Web__ViewHelpers__ContactShowViewHelper.php,https://github.com/monicahq/monica,15070,15070,354,311,298,13,3291,3249,3183,107,14554,5850,2647,303
fw,Laravel,laravel,app__Domains__Settings__CreateAccount__Jobs__SetupAccount.php,https://github.com/monicahq/monica,46092,46070,1218,1139,1075,64,10367,10388,10068,298,44575,5645,2563,337
fw,Laravel,laravel,app__Domains__Vault__ManageVaultSettings__Web__ViewHelpers__VaultSettingsIndexViewHelper.php,https://github.com/monicahq/monica,14069,14069,357,335,328,7,3050,3035,3013,36,13855,5893,2652,280
fw,Laravel,laravel,app__Domains__Vault__ManageVault__Services__CreateVault.php,https://github.com/monicahq/monica,11943,11933,351,327,312,15,2756,2742,2669,86,11486,5542,2441,299
fw,Laravel,laravel,app__Models__Contact.php,https://github.com/monicahq/monica,14384,14384,502,449,252,197,3358,3280,1833,1525,7890,4909,2046,250
fw,NestJS,nestjs,packages__common__decorators__http__route-params.decorator.ts,https://github.com/nestjs/nest,33657,33657,1067,1034,329,705,7873,7855,2414,5457,10612,5087,2261,269
fw,NestJS,nestjs,packages__common__services__console-logger.service.ts,https://github.com/nestjs/nest,21250,21250,716,653,512,141,5008,4947,3695,1312,15766,4261,1983,201
fw,NestJS,nestjs,packages__core__injector__injector.ts,https://github.com/nestjs/nest,40260,40260,1320,1223,1129,94,8433,8383,7611,822,36014,4462,1993,254
fw,NestJS,nestjs,packages__core__injector__module.ts,https://github.com/nestjs/nest,18558,18558,683,603,597,6,4187,4212,4120,66,18173,4210,1858,186
fw,NestJS,nestjs,packages__core__nest-application.ts,https://github.com/nestjs/nest,21043,21035,665,586,542,44,4538,4504,3965,572,18192,4688,2114,292
fw,NestJS,nestjs,packages__core__scanner.ts,https://github.com/nestjs/nest,22847,22847,773,704,680,24,4894,4864,4665,228,21798,3971,1800,212
fw,NestJS,nestjs,packages__microservices__external__kafka.interface.ts,https://github.com/nestjs/nest,34682,34682,1326,1178,1154,24,8271,8135,7984,287,33584,4033,1844,182
fw,NestJS,nestjs,packages__microservices__server__server-grpc.ts,https://github.com/nestjs/nest,25992,25992,810,740,626,114,5586,5572,4365,1222,20197,4722,2104,306
fw,NestJS,nestjs,packages__platform-express__adapters__express-adapter.ts,https://github.com/nestjs/nest,17361,17361,598,524,498,26,3868,3814,3534,332,15733,4297,1940,238
fw,NestJS,nestjs,packages__platform-fastify__adapters__fastify-adapter.ts,https://github.com/nestjs/nest,28149,28149,981,869,841,28,6561,6463,6170,388,26380,4312,1899,208
fw,Next.js,next_js,apps__web__modules__bookings__views__bookings-single-view.tsx,https://github.com/calcom/cal.com,63709,63709,1352,1270,1252,18,13750,13483,13456,292,62170,5630,2617,281
fw,Next.js,next_js,apps__web__modules__embed__components__Embed.tsx,https://github.com/calcom/cal.com,56804,56804,1486,1412,1396,16,10974,10642,10698,274,55243,4715,2069,257
fw,Next.js,next_js,apps__web__modules__event-types__components__tabs__advanced__EventAdvancedTab.tsx,https://github.com/calcom/cal.com,64415,64415,1528,1476,1465,11,12838,12430,12668,169,63445,5630,2517,243
fw,Next.js,next_js,components__cart__modal.tsx,https://github.com/calcom/cal.com,11388,11388,257,243,243,0,2062,1992,2062,0,11374,,,
fw,Next.js,next_js,lib__shopify__index.ts,https://github.com/calcom/cal.com,12925,12925,544,468,461,7,3044,3036,2942,101,12394,3633,1645,160
fw,Next.js,next_js,packages__features__bookings__lib__EventManager.ts,https://github.com/calcom/cal.com,51143,51143,1352,1207,1076,131,10628,10657,8938,1689,42932,4867,2118,282
fw,Next.js,next_js,packages__features__bookings__lib__service__RegularBookingService.ts,https://github.com/calcom/cal.com,94327,94327,2691,2455,2347,108,20863,20561,19189,1674,86084,5861,2594,354
fw,Next.js,next_js,packages__features__bookings__repositories__BookingRepository.ts,https://github.com/calcom/cal.com,53431,53431,2174,2061,2020,41,11853,11724,11386,465,51205,3651,1599,175
fw,Next.js,next_js,packages__features__eventtypes__repositories__eventTypeRepository.ts,https://github.com/calcom/cal.com,47640,47640,1887,1797,1768,29,10520,10290,10127,393,45622,3686,1635,215
fw,Next.js,next_js,packages__features__watchlist__lib__freeEmailDomainCheck__freeEmailDomains.ts,https://github.com/calcom/cal.com,91013,91013,4769,4767,4767,0,33482,33740,33482,0,91011,5321,2366,269
fw,Node.js,node_js,lib__fs.js,https://github.com/nodejs/node,108351,108351,4079,3611,2607,1004,28167,27864,19898,8269,76354,4957,2152,290
fw,Node.js,node_js,lib__internal__errors.js,https://github.com/nodejs/node,73680,73680,2016,1880,1649,231,18247,17962,15724,2528,62669,5379,2382,262
fw,Node.js,node_js,lib__internal__fs__promises.js,https://github.com/nodejs/node,64726,64726,2287,2030,1911,119,15721,15584,14396,1325,58924,4583,2011,244
fw,Node.js,node_js,lib__internal__http2__core.js,https://github.com/nodejs/node,127413,127413,4027,3524,2987,537,30351,30322,22924,7436,94550,4785,2138,295
fw,Node.js,node_js,lib__internal__modules__cjs__loader.js,https://github.com/nodejs/node,77191,77191,2267,2056,1452,604,18520,18442,12067,6453,49364,5791,2553,246
fw,Node.js,node_js,lib__internal__quic__quic.js,https://github.com/nodejs/node,186428,186428,5628,5146,3529,1617,44656,44581,25913,18744,107858,5113,2184,348
fw,Node.js,node_js,lib__internal__streams__readable.js,https://github.com/nodejs/node,61111,61111,2070,1820,1508,312,15678,15747,11684,3999,43689,5442,2501,249
fw,Node.js,node_js,lib__internal__util__inspect.js,https://github.com/nodejs/node,102032,102032,3073,2865,2551,314,26477,26257,22403,4081,83831,5819,2603,292
fw,Node.js,node_js,lib__internal__webstreams__readablestream.js,https://github.com/nodejs/node,118543,118543,3917,3493,3090,403,26596,26548,22390,4206,99812,4522,2001,249
fw,Node.js,node_js,lib__net.js,https://github.com/nodejs/node,87331,87331,2997,2547,2254,293,21419,21437,17454,3973,69645,5039,2261,278
fw,NumPy,numpy,numpy___core__code_generators__ufunc_docstrings.py,https://github.com/numpy/numpy,143760,143752,5583,4442,4439,3,42109,41656,42103,39,142451,5716,2559,242
fw,NumPy,numpy,numpy___core__fromnumeric.py,https://github.com/numpy/numpy,149238,149238,4416,3612,3587,25,40332,39985,40009,327,147050,5836,2578,276
fw,NumPy,numpy,numpy___core__numeric.py,https://github.com/numpy/numpy,80673,80673,2712,2204,2163,41,22840,22607,22311,522,78093,5949,2620,249
fw,NumPy,numpy,numpy__f2py__crackfortran.py,https://github.com/numpy/numpy,146915,146915,3728,3433,3254,179,35582,35436,33573,1999,136838,5931,2678,303
fw,NumPy,numpy,numpy__lib___function_base_impl.py,https://github.com/numpy/numpy,195932,195932,5811,4861,4620,241,53918,53536,50660,3253,181479,6598,2996,229
fw,NumPy,numpy,numpy__lib___nanfunctions_impl.py,https://github.com/numpy/numpy,71253,71253,2004,1709,1659,50,18217,18031,17527,685,68101,6228,2748,314
fw,NumPy,numpy,numpy__lib___npyio_impl.py,https://github.com/numpy/numpy,96284,96284,2492,2164,1967,197,22364,22179,20013,2352,84814,7318,3066,517
fw,NumPy,numpy,numpy__linalg___linalg.py,https://github.com/numpy/numpy,113432,113432,3625,2953,2869,84,32630,32525,31675,954,108990,6665,3034,374
fw,NumPy,numpy,numpy__ma__extras.py,https://github.com/numpy/numpy,74879,74879,2458,2070,1975,95,20164,19960,19199,956,69376,6031,2652,270
fw,NumPy,numpy,numpy__testing___private__utils.py,https://github.com/numpy/numpy,102124,102123,2921,2457,2336,121,24159,23836,22500,1655,94322,4842,2183,199
fw,Nuxt.js,nuxt_js,packages__nuxt__src__app__components__nuxt-link.ts,https://github.com/nuxt/nuxt,31063,31063,798,703,593,110,7353,7294,6198,1155,25983,5834,2629,370
fw,Nuxt.js,nuxt_js,packages__nuxt__src__app__composables__asyncData.ts,https://github.com/nuxt/nuxt,47521,47521,1070,965,806,159,12089,12057,10134,1954,38708,7206,3258,353
fw,Nuxt.js,nuxt_js,packages__nuxt__src__app__composables__fetch.ts,https://github.com/nuxt/nuxt,18843,18843,398,364,333,31,5098,5088,4716,381,17184,9247,3998,575
fw,Nuxt.js,nuxt_js,packages__nuxt__src__app__nuxt.ts,https://github.com/nuxt/nuxt,20484,20484,636,547,430,117,5469,5439,4532,938,16828,5769,2517,302
fw,Nuxt.js,nuxt_js,packages__nuxt__src__compiler__plugins__keyed-function-factories.ts,https://github.com/nuxt/nuxt,18405,18405,488,428,361,67,4066,4077,3328,738,14891,5367,2421,345
fw,Nuxt.js,nuxt_js,packages__nuxt__src__core__nuxt.ts,https://github.com/nuxt/nuxt,50854,50854,1286,1119,984,135,12640,12486,10900,1737,42825,6469,2870,348
fw,Nuxt.js,nuxt_js,packages__nuxt__src__core__perf.ts,https://github.com/nuxt/nuxt,27266,27241,768,688,636,52,7140,7075,6439,698,24025,6857,3114,315
fw,Nuxt.js,nuxt_js,packages__nuxt__src__core__templates.ts,https://github.com/nuxt/nuxt,32936,32936,775,696,661,35,8101,8042,7557,547,30575,6724,3016,309
fw,Nuxt.js,nuxt_js,packages__nuxt__src__pages__module.ts,https://github.com/nuxt/nuxt,40268,40268,993,879,781,98,9416,9376,7944,1471,33427,6385,2841,238
fw,Nuxt.js,nuxt_js,packages__nuxt__src__pages__utils.ts,https://github.com/nuxt/nuxt,38955,38947,953,838,697,141,9199,9200,7235,1960,29727,6614,2997,316
fw,Pandas,pandas,pandas__core__arrays__arrow__array.py,https://github.com/pandas-dev/pandas,167007,167003,4482,3949,3659,290,37719,37420,33629,4089,147882,4936,2304,240
fw,Pandas,pandas,pandas__core__arrays__base.py,https://github.com/pandas-dev/pandas,115319,115319,3446,2910,2732,178,25507,25273,23271,2250,103850,5301,2317,292
fw,Pandas,pandas,pandas__core__arrays__datetimes.py,https://github.com/pandas-dev/pandas,111047,111045,3290,2800,2601,199,27422,27170,24830,2589,98730,5632,2566,262
fw,Pandas,pandas,pandas__core__groupby__generic.py,https://github.com/pandas-dev/pandas,147895,147889,4262,3655,3524,131,34578,34218,32978,1619,139922,5864,2523,302
fw,Pandas,pandas,pandas__core__groupby__groupby.py,https://github.com/pandas-dev/pandas,190032,190028,5959,5097,4923,174,47590,46991,45398,2206,178946,5084,2307,232
fw,Pandas,pandas,pandas__core__indexes__multi.py,https://github.com/pandas-dev/pandas,187847,187847,5209,4447,4059,388,41049,40399,36076,4978,162464,4898,2210,295
fw,Pandas,pandas,pandas__core__indexing.py,https://github.com/pandas-dev/pandas,134903,134903,3908,3217,2839,378,31788,31349,26763,5024,111261,5297,2292,284
fw,Pandas,pandas,pandas__core__reshape__merge.py,https://github.com/pandas-dev/pandas,125279,125279,3379,2961,2738,223,30026,29782,27109,2911,111549,6320,2755,385
fw,Pandas,pandas,pandas__core__strings__accessor.py,https://github.com/pandas-dev/pandas,167527,167497,4953,4202,4107,95,37945,37329,36722,1227,161091,4835,2111,274
fw,Pandas,pandas,pandas__core__window__rolling.py,https://github.com/pandas-dev/pandas,119467,119467,3599,3068,2989,79,28296,27804,27292,1014,114532,4841,2166,226
fw,Phoenix,phoenix,lib__plausible__data_migration__backfill_teams.ex,https://github.com/plausible/analytics,20260,20260,722,598,586,12,5101,4972,5001,87,19746,4824,2169,274
fw,Phoenix,phoenix,lib__plausible__exports.ex,https://github.com/plausible/analytics,21595,21593,716,634,633,1,5520,5495,5489,29,21430,4877,2198,247
fw,Phoenix,phoenix,lib__plausible__teams__billing.ex,https://github.com/plausible/analytics,21594,21594,722,575,570,5,5386,5344,5334,48,21213,5388,2335,282
fw,Phoenix,phoenix,lib__plausible__teams__invitations.ex,https://github.com/plausible/analytics,25731,25731,872,728,725,3,6628,6515,6596,29,25431,5370,2415,211
fw,Phoenix,phoenix,lib__plausible_web__components__generic.ex,https://github.com/plausible/analytics,38874,38874,1349,1204,1198,6,10729,10671,10657,68,38413,5587,2567,360
fw,Phoenix,phoenix,lib__plausible_web__controllers__auth_controller.ex,https://github.com/plausible/analytics,23748,23748,745,629,627,2,5735,5661,5698,35,23482,5637,2427,293
fw,Phoenix,phoenix,lib__plausible_web__email.ex,https://github.com/plausible/analytics,20152,20152,692,615,614,1,5013,4922,4986,23,19979,5107,2246,209
fw,Phoenix,phoenix,lib__plausible_web__live__goal_settings__form.ex,https://github.com/plausible/analytics,23666,23666,777,693,690,3,6154,5994,6102,51,23362,5241,2372,197
fw,Phoenix,phoenix,lib__plausible_web__live__sites.ex,https://github.com/plausible/analytics,39574,39572,1157,1031,1029,2,10156,10058,10112,37,39272,6015,2720,311
fw,Phoenix,phoenix,lib__plausible_web__router.ex,https://github.com/plausible/analytics,26251,26251,743,583,577,6,6608,6455,6538,68,25798,6031,2686,313
fw,Play Framework,play_framework,core__play-configuration__src__main__scala__play__api__Configuration.scala,https://github.com/playframework/playframework,19882,19882,553,485,275,210,4606,4540,3015,1590,12763,4935,2244,188
fw,Play Framework,play_framework,core__play__src__main__scala__play__api__controllers__Assets.scala,https://github.com/playframework/playframework,37429,37429,929,827,588,239,8664,8582,5969,2691,26073,6087,2698,256
fw,Play Framework,play_framework,core__play__src__main__scala__play__api__data__Form.scala,https://github.com/playframework/playframework,35850,35848,1155,1036,432,604,9229,9141,4837,4390,18567,5272,2342,292
fw,Play Framework,play_framework,core__play__src__main__scala__play__api__http__HttpErrorHandler.scala,https://github.com/playframework/playframework,22938,22938,594,535,305,230,5042,4912,2934,2108,13552,6041,2655,305
fw,Play Framework,play_framework,core__play__src__main__scala__play__api__libs__Files.scala,https://github.com/playframework/playframework,19694,19694,544,477,308,169,4356,4328,2706,1650,12360,5385,2495,239
fw,Play Framework,play_framework,core__play__src__main__scala__play__api__mvc__Binders.scala,https://github.com/playframework/playframework,29616,29616,872,772,430,342,7278,7133,5169,2107,20855,5825,2646,296
fw,Play Framework,play_framework,core__play__src__main__scala__play__api__mvc__BodyParsers.scala,https://github.com/playframework/playframework,44445,44445,1239,1095,648,447,10335,10115,6659,3673,28857,6148,2697,372
fw,Play Framework,play_framework,core__play__src__main__scala__play__api__mvc__Results.scala,https://github.com/playframework/playframework,36217,36025,1016,895,402,493,8653,8516,4249,4404,17627,5378,2495,196
fw,Play Framework,play_framework,core__play__src__main__scala__play__core__parsers__Multipart.scala,https://github.com/playframework/playframework,29680,29680,745,666,583,83,6674,6548,5547,1127,24755,5832,2489,354
fw,Play Framework,play_framework,core__play__src__main__scala__play__core__routing__GeneratedRouter.scala,https://github.com/playframework/playframework,20256,20256,493,452,418,34,8479,8461,8237,242,19169,14575,5980,931
fw,PyTorch,pytorch,torch____init__.py,https://github.com/pytorch/pytorch,131022,131016,3549,2826,2488,338,31097,30978,26647,4443,109674,7664,3214,366
fw,PyTorch,pytorch,torch___tensor_docs.py,https://github.com/pytorch/pytorch,142814,142814,6924,5398,5390,8,42045,41145,41946,106,140820,2657,1156,152
fw,PyTorch,pytorch,torch__nn__attention__flex_attention.py,https://github.com/pytorch/pytorch,102925,102907,2641,2241,2168,73,24354,23973,23293,1061,97811,6831,2920,401
fw,PyTorch,pytorch,torch__nn__modules__loss.py,https://github.com/pytorch/pytorch,106989,106987,2335,1976,1966,10,27590,27439,27484,105,106143,9457,4232,469
fw,PyTorch,pytorch,torch__nn__modules__module.py,https://github.com/pytorch/pytorch,128628,128628,3067,2559,2452,107,26254,25986,24646,1606,120508,6184,2760,402
fw,PyTorch,pytorch,torch__nn__parallel__distributed.py,https://github.com/pytorch/pytorch,120924,120924,2668,2338,2046,292,24106,23940,20250,3857,101737,6163,2698,341
fw,PyTorch,pytorch,torch__optim__lr_scheduler.py,https://github.com/pytorch/pytorch,103296,103296,2607,2191,2141,50,23841,23600,23205,627,100061,6276,2689,405
fw,PyTorch,pytorch,torch__overrides.py,https://github.com/pytorch/pytorch,116066,116066,2335,2192,2140,52,29331,29222,28686,650,112838,11377,5043,663
fw,PyTorch,pytorch,torch__utils__checkpoint.py,https://github.com/pytorch/pytorch,89025,89023,2083,1809,1480,329,18956,18828,14889,4067,70266,6254,2717,354
fw,PyTorch,pytorch,torch__utils__cpp_extension.py,https://github.com/pytorch/pytorch,147522,147522,3335,2906,2616,290,34545,34227,29834,4694,127220,6668,3091,301
fw,Qwik,qwik,packages__qwik__src__core__client__process-vnode-data.ts,https://github.com/QwikDev/qwik,24107,24105,695,659,567,92,5899,5885,4852,1046,19797,6486,2738,496
fw,Qwik,qwik,packages__qwik__src__core__client__vnode-diff.ts,https://github.com/QwikDev/qwik,75130,75130,2197,2056,1828,228,18474,18492,15956,2518,63656,5284,2339,213
fw,Qwik,qwik,packages__qwik__src__core__client__vnode-utils.ts,https://github.com/QwikDev/qwik,76587,76585,2334,2206,1830,376,19562,19647,15746,3816,60586,5605,2495,267
fw,Qwik,qwik,packages__qwik__src__core__reactive-primitives__impl__computed-signal-impl.ts,https://github.com/QwikDev/qwik,26191,26183,741,682,564,118,6361,6325,4870,1490,19123,5803,2608,345
fw,Qwik,qwik,packages__qwik__src__core__shared__cursor__chore-execution.unit.ts,https://github.com/QwikDev/qwik,27396,27392,928,748,746,2,7018,6824,6997,19,27124,5296,2373,306
fw,Qwik,qwik,packages__qwik__src__core__shared__jsx__jsx-split.unit.ts,https://github.com/QwikDev/qwik,25680,25680,770,647,615,32,6368,6102,5987,381,23729,5197,2335,283
fw,Qwik,qwik,packages__qwik__src__core__shared__jsx__types__jsx-generated.ts,https://github.com/QwikDev/qwik,42663,42663,1288,1261,905,356,10877,10765,8210,2605,31737,5501,2396,350
fw,Qwik,qwik,packages__qwik__src__core__shared__serdes__serdes.unit.ts,https://github.com/QwikDev/qwik,83107,83107,2493,2376,2351,25,21101,20722,20812,279,81668,6536,2924,287
fw,Qwik,qwik,packages__qwik__src__core__shared__serdes__serialize.ts,https://github.com/QwikDev/qwik,40841,40841,1107,1044,979,65,9737,9703,8905,833,37056,6136,2749,292
fw,Qwik,qwik,packages__qwik__src__server__ssr-container.ts,https://github.com/QwikDev/qwik,75010,75010,2271,2099,1959,140,18147,18103,16491,1655,67253,6194,2664,342
fw,React,react,packages__excalidraw__actions__actionProperties.tsx,https://github.com/excalidraw/excalidraw,67660,67658,2224,2077,2017,60,14492,14299,13660,832,63367,4491,2015,244
fw,React,react,packages__excalidraw__components__Actions.tsx,https://github.com/excalidraw/excalidraw,27001,26995,946,872,840,32,5919,5748,5607,301,25478,4070,1805,246
fw,React,react,packages__excalidraw__components__ColorPicker__ColorPicker.tsx,https://github.com/excalidraw/excalidraw,17272,17256,540,507,447,60,3905,3867,3110,794,13526,4599,2082,195
fw,React,react,packages__excalidraw__components__ColorPicker__topPicksDnD.tsx,https://github.com/excalidraw/excalidraw,17916,17892,573,528,478,50,4181,4087,3490,690,14663,5053,2252,256
fw,React,react,packages__excalidraw__components__CommandPalette__CommandPalette.tsx,https://github.com/excalidraw/excalidraw,30260,30254,1039,950,933,17,6518,6342,6354,162,29446,4059,1829,221
fw,React,react,packages__excalidraw__components__ConvertElementTypePopup.tsx,https://github.com/excalidraw/excalidraw,25702,25687,955,829,794,35,6159,6074,5770,389,23868,4230,1867,246
fw,React,react,packages__excalidraw__components__LayerUI.tsx,https://github.com/excalidraw/excalidraw,24819,24819,742,702,691,11,5136,5080,5007,128,24075,4430,2013,204
fw,React,react,packages__excalidraw__components__main-menu__DefaultItems.tsx,https://github.com/excalidraw/excalidraw,17584,17584,648,596,590,6,4172,4022,4125,46,17298,4108,1820,212
fw,React,react,packages__excalidraw__index.tsx,https://github.com/excalidraw/excalidraw,16289,16289,555,492,458,34,3924,3886,3556,369,14566,5059,2242,275
fw,React,react,packages__excalidraw__wysiwyg__textWysiwyg.tsx,https://github.com/excalidraw/excalidraw,31782,31776,1038,922,841,81,7314,7199,6311,1001,27083,4767,2145,242
fw,React Native,react_native,packages__react-native__Libraries__Components__ScrollView__ScrollView.js,https://github.com/facebook/react-native,73167,73167,2048,1895,955,940,17240,17054,8075,9165,34834,5457,2390,299
fw,React Native,react_native,packages__react-native__Libraries__Components__TextInput__TextInput.flow.js,https://github.com/facebook/react-native,32661,32661,1194,1077,358,719,8664,8408,2884,5776,10427,5138,2294,324
fw,React Native,react_native,packages__react-native__Libraries__Components__TextInput__TextInput.js,https://github.com/facebook/react-native,31229,31229,1000,926,704,222,7327,7048,5151,2177,21784,4685,2093,228
fw,React Native,react_native,packages__react-native__Libraries__Components__Touchable__Touchable.js,https://github.com/facebook/react-native,36446,36446,987,909,527,382,8961,8907,4706,4255,18836,6068,2687,278
fw,React Native,react_native,packages__react-native__Libraries__Interaction__PanResponder.js,https://github.com/facebook/react-native,22359,22359,543,506,225,281,5134,5118,2009,3124,8894,7506,3344,247
fw,React Native,react_native,packages__react-native__Libraries__Lists__FlatList.js,https://github.com/facebook/react-native,24262,24262,712,665,387,278,5802,5707,2962,2840,12321,5640,2520,432
fw,React Native,react_native,packages__react-native__Libraries__Network__XMLHttpRequest.js,https://github.com/facebook/react-native,22419,22419,783,692,639,53,5248,5125,4726,522,19991,4157,1847,228
fw,React Native,react_native,packages__react-native__Libraries__Pressability__Pressability.js,https://github.com/facebook/react-native,31862,30770,955,862,657,205,7463,7370,5510,1953,22563,5507,2611,244
fw,React Native,react_native,packages__react-native__Libraries__StyleSheet__StyleSheetTypes.js,https://github.com/facebook/react-native,38119,38119,1137,1021,500,521,9911,9788,4055,5855,15292,6722,2929,376
fw,React Native,react_native,packages__react-native__Libraries__StyleSheet__processBackgroundImage.js,https://github.com/facebook/react-native,27104,27104,842,770,691,79,6573,6507,5136,1441,21014,6047,2660,340
fw,Remix,remix,packages__assets__src__lib__asset-server.ts,https://github.com/remix-run/remix,41467,41465,1211,1096,899,197,9341,9206,7503,1838,33075,5012,2274,218
fw,Remix,remix,packages__data-table__src__lib__table.ts,https://github.com/remix-run/remix,37331,37331,1310,1159,840,319,8451,8175,6780,1654,29566,4724,2066,251
fw,Remix,remix,packages__node-hmr__src__lib__runner.ts,https://github.com/remix-run/remix,41828,41828,1428,1236,1236,0,10024,9908,10021,0,41636,4769,2153,228
fw,Remix,remix,packages__route-pattern__bench__patterns__shopify.ts,https://github.com/remix-run/remix,89780,89750,2509,2508,2508,0,28478,28887,28477,0,89749,7349,3295,346
fw,Remix,remix,packages__ui-hmr__src__lib__transform.ts,https://github.com/remix-run/remix,44040,44040,1388,1213,1156,57,10587,10498,10030,555,41149,5190,2298,325
fw,Remix,remix,packages__ui__bench__runner.ts,https://github.com/remix-run/remix,35582,35558,1116,984,878,106,8883,8836,7715,1184,29932,5032,2234,214
fw,Remix,remix,packages__ui__src__runtime__dom.ts,https://github.com/remix-run/remix,147535,147535,4110,3959,2251,1708,37163,36988,20689,16462,83492,4799,2091,213
fw,Remix,remix,packages__ui__src__runtime__frame.ts,https://github.com/remix-run/remix,55532,55532,1850,1603,1548,55,12637,12526,12106,529,52758,4585,2057,244
fw,Remix,remix,packages__ui__src__runtime__reconcile.ts,https://github.com/remix-run/remix,63396,63392,2114,1852,1796,56,15424,15392,14596,830,59193,5063,2271,252
fw,Remix,remix,packages__ui__src__server__stream.ts,https://github.com/remix-run/remix,43997,43995,1491,1296,1225,71,10562,10475,9799,763,40071,4469,2046,235
fw,Ruby on Rails,ruby_on_rails,app__controllers__session_controller.rb,https://github.com/discourse/discourse,40298,40298,1179,994,919,75,9346,9302,8274,1066,35177,4989,2231,281
fw,Ruby on Rails,ruby_on_rails,app__controllers__topics_controller.rb,https://github.com/discourse/discourse,52082,52082,1726,1427,1404,23,12176,12105,11857,318,50305,4587,2010,244
fw,Ruby on Rails,ruby_on_rails,app__controllers__users_controller.rb,https://github.com/discourse/discourse,78276,78276,2365,1948,1892,56,17386,17305,16603,782,74264,5665,2524,258
fw,Ruby on Rails,ruby_on_rails,app__helpers__application_helper.rb,https://github.com/discourse/discourse,34176,34176,1113,924,892,32,8442,8362,8049,391,32232,5102,2313,196
fw,Ruby on Rails,ruby_on_rails,app__mailers__user_notifications.rb,https://github.com/discourse/discourse,28162,28162,911,779,765,14,6544,6515,6377,165,27340,5191,2290,278
fw,Ruby on Rails,ruby_on_rails,app__models__category.rb,https://github.com/discourse/discourse,51244,51244,1554,1299,1177,122,11824,11762,10360,1461,43655,4810,2099,304
